timestamp,level,cmdb_id,failure_type,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25,Top26,Top27,Top28,Top29,Top30,Top31,Top32,Top33,Top34,Top35,Top36,Top37,Top38,Top39,Top40,Top41,Top42,Top43,Top44,Top45,Top46
1652066468,service,paymentservice,Kubernetes Container Memory Load,paymentservice2-0:0.7577565569715881,paymentservice-1:0.7531415616634902,paymentservice-0:0.7460426779667767,paymentservice-2:0.6992492560788887,adservice-1:0.485046021919675,adservice-2:0.47038151678994344,cartservice-2:0.4390638798458349,adservice2-0:0.43329188232542415,frontend2-0:0.41729764777994655,cartservice-1:0.40901334300830405,adservice-0:0.39718382055776824,frontend-1:0.38561938543894714,cartservice2-0:0.3684519039918226,productcatalogservice-1:0.362074303248687,recommendationservice-2:0.3593679877673539,productcatalogservice-2:0.33252714114745796,cartservice-0:0.32754590152176793,shippingservice-0:0.31997088176919775,shippingservice-2:0.30174885017703484,checkoutservice-2:0.2896766308336484,shippingservice-1:0.2871180529057068,frontend-0:0.28687126032400095,frontend-2:0.2862021549377968,productcatalogservice2-0:0.28199734397126724,recommendationservice2-0:0.26432076231368545,emailservice-0:0.2579297362456638,recommendationservice-0:0.2568179163810556,shippingservice2-0:0.23843301007676956,checkoutservice2-0:0.23260151839105903,recommendationservice-1:0.23027570806899175,productcatalogservice-0:0.22010955100034105,currencyservice-1:0.21776395204564883,emailservice-1:0.2132713315760997,checkoutservice-0:0.2131927992418657,currencyservice2-0:0.19310525247186602,checkoutservice-1:0.18905781806517588,emailservice2-0:0.18733557336807727,emailservice-2:0.1855723788559587,currencyservice-0:0.17695175550336104,currencyservice-2:0.10742877615491146,node-5:0.011845547031160258,node-6:0.00041017715343267934,node-3:0.00019629470624499634,node-4:0.00012984991187456557,node-1:0.00012554252261004587,node-2:8.839914418090194e-05
1652069584,pod,adservice-1,Kubernetes Container Read I/O Load,paymentservice2-0:0.5366030556324924,paymentservice-2:0.5034387221396174,paymentservice-1:0.4971256888450169,frontend-1:0.49438524727022254,adservice-2:0.4922414538532675,recommendationservice-0:0.4919344989810468,recommendationservice-2:0.49184777390588746,paymentservice-0:0.4793307965438161,frontend-2:0.47288356367590106,shippingservice2-0:0.47043877858563027,cartservice-2:0.4674065108350012,recommendationservice2-0:0.4642906468070254,checkoutservice2-0:0.46076958325243805,shippingservice-2:0.44473506915529654,adservice-0:0.43421078234260735,emailservice-0:0.43400701416770987,currencyservice-1:0.4267729864380898,frontend-0:0.4244547109117646,checkoutservice-2:0.42244230548202927,adservice-1:0.4166027591084946,recommendationservice-1:0.41452000995753563,checkoutservice-0:0.4104217396559313,productcatalogservice-2:0.3937843572426758,shippingservice-0:0.3896752272022043,currencyservice2-0:0.38529718261658213,emailservice-2:0.3839385914039802,productcatalogservice2-0:0.37974883404828996,checkoutservice-1:0.37296522573164753,emailservice2-0:0.3523852860891025,productcatalogservice-1:0.34193171222404817,frontend2-0:0.3417964254370516,emailservice-1:0.34128404678553353,currencyservice-0:0.33766535004168635,shippingservice-1:0.33629840212183426,cartservice-0:0.33204880038062046,currencyservice-2:0.32917326218197424,adservice2-0:0.31851992472343765,productcatalogservice-0:0.31284028021540344,cartservice-1:0.29876168844098266,cartservice2-0:0.24581095596354777,node-2:0.22032281019243008,node-3:0.19249618319566653,node-4:0.1745252424181747,node-6:0.14732087972304825,node-5:0.10472139545323106,node-1:0.07961270079237838
1652072251,service,adservice,Kubernetes Container Process Termination,adservice-1:0.6976888540607818,adservice-2:0.6734995323512766,adservice2-0:0.6345905714203849,adservice-0:0.5555837661222613,cartservice-0:0.37681085905637435,checkoutservice-1:0.3629450301520001,cartservice2-0:0.3380839948637708,emailservice-2:0.33805949049757694,paymentservice-1:0.3339460287781813,paymentservice-0:0.3332472952802587,cartservice-2:0.3286118341840556,currencyservice2-0:0.3204866400675626,shippingservice2-0:0.29279837680389026,paymentservice-2:0.28303035934621323,frontend-1:0.2771744380207795,currencyservice-2:0.2596605259602241,checkoutservice2-0:0.2550868945609088,paymentservice2-0:0.24965794209018288,productcatalogservice2-0:0.24516093428648564,recommendationservice-1:0.24120304989597816,productcatalogservice-1:0.23623941709183072,shippingservice-2:0.23262771582220323,emailservice2-0:0.22995189850192352,emailservice-1:0.22104440610396714,checkoutservice-0:0.2008685008812021,shippingservice-1:0.1969657100647827,frontend2-0:0.19147767795800574,frontend-2:0.19063633432872126,emailservice-0:0.18730327446416883,checkoutservice-2:0.18339677852378797,productcatalogservice-2:0.17786030132370909,shippingservice-0:0.16995726000980282,recommendationservice-2:0.16359939811343685,frontend-0:0.1566855769028689,productcatalogservice-0:0.14192200121312712,recommendationservice-0:0.13691361425353762,currencyservice-0:0.09991451980253102,cartservice-1:0.09716631097960844,recommendationservice2-0:0.08324104501854006,currencyservice-1:0.04021528088656718,node-6:0.024593602312699903,node-2:0.018070488774045736,node-1:0.011772299703068867,node-5:0.009164755771492472,node-3:0.007375321065470264,node-4:0.005789767501402872
1652075078,pod,checkoutservice2-0,Kubernetes Container Network Packet Loss,checkoutservice2-0:0.4850908104432187,frontend-2:0.47897786840524786,emailservice2-0:0.4568394190526088,paymentservice2-0:0.4455004981585374,frontend2-0:0.4081496793195303,paymentservice-1:0.3492100102634021,paymentservice-0:0.34600716505963064,adservice-1:0.333536823128969,adservice-0:0.3093020167336575,adservice2-0:0.30499660051309707,adservice-2:0.2938500947793276,productcatalogservice-2:0.28569373042883944,productcatalogservice-1:0.28327157330407376,frontend-1:0.2818588696355603,productcatalogservice2-0:0.26983036365132307,currencyservice-0:0.26880821982307096,cartservice-2:0.2666406609944481,recommendationservice-2:0.25325913521758386,frontend-0:0.25279310359342316,currencyservice2-0:0.2447460111144962,cartservice2-0:0.23936812336357474,shippingservice2-0:0.22733205709749907,productcatalogservice-0:0.22180015220541005,cartservice-0:0.21418856112269916,checkoutservice-2:0.20617675164838842,currencyservice-1:0.2026616521897788,cartservice-1:0.1973008683623612,shippingservice-0:0.19388096103580152,paymentservice-2:0.19320901379560518,emailservice-1:0.18009507394464017,emailservice-0:0.17709016844507364,shippingservice-1:0.17541471215662244,emailservice-2:0.17269340954326892,recommendationservice2-0:0.16449937596735575,recommendationservice-1:0.16214757641087665,shippingservice-2:0.16095750746220042,recommendationservice-0:0.15486449849898012,checkoutservice-0:0.14915867386542295,node-6:0.1461031231945264,currencyservice-2:0.12662824840898967,checkoutservice-1:0.11988880076783326,node-4:0.10647470160632083,node-5:0.07296868421382474,node-3:0.06852830382256654,node-2:0.029585045599218828,node-1:0.023673473724594215
1652077083,service,cartservice,Kubernetes Container Network Resource Packet Corruption,frontend-1:0.4516006969888589,frontend-2:0.43772713230032534,checkoutservice-1:0.38683199469400154,frontend-0:0.36722612011177697,frontend2-0:0.3584251089351989,checkoutservice-0:0.338338739085416,checkoutservice-2:0.3331029983277016,checkoutservice2-0:0.3144547533813196,currencyservice2-0:0.23050767079605952,cartservice-0:0.21727383762262675,paymentservice-1:0.20817650778195806,paymentservice2-0:0.19473269656917458,cartservice-2:0.1847906065436801,paymentservice-0:0.1741454734827895,currencyservice-0:0.17214127560006567,emailservice2-0:0.17063742761457976,shippingservice-2:0.1628818530055898,cartservice2-0:0.15177444670532286,currencyservice-2:0.1504661304694896,currencyservice-1:0.14597381102045368,productcatalogservice2-0:0.14431204913748796,shippingservice-0:0.14192695946416536,emailservice-1:0.12513238749583053,cartservice-1:0.12101994976540052,shippingservice2-0:0.1150358353827312,emailservice-0:0.11150847621371573,recommendationservice2-0:0.11058769659146105,productcatalogservice-1:0.10891600057076939,productcatalogservice-2:0.10758398822738434,recommendationservice-0:0.0994883379128237,recommendationservice-1:0.09947863843160176,productcatalogservice-0:0.09807750210350143,adservice2-0:0.09797117583305089,adservice-0:0.0978269979380856,shippingservice-1:0.09746470259738144,adservice-1:0.09561640315795317,recommendationservice-2:0.09460000510607447,paymentservice-2:0.09390849990884237,adservice-2:0.09297180080891865,emailservice-2:0.09024356187535487,node-6:0.07623585474967466,node-5:0.05493900506705515,node-1:0.048089940531968384,node-2:0.029742062583122102,node-3:0.02695361409049571,node-4:0.023497297906348455
1652078717,service,productcatalogservice,Kubernetes Container Network Resource Packet Corruption,productcatalogservice-1:0.5784432066470832,shippingservice-2:0.5730300122343811,productcatalogservice-2:0.5554019664903115,emailservice-2:0.5495244782224131,productcatalogservice-0:0.5427502611834797,emailservice-1:0.5425150221382844,emailservice-0:0.5290334478743756,productcatalogservice2-0:0.5172392504839487,checkoutservice-1:0.5142121252771655,frontend-0:0.5060413214950179,shippingservice-1:0.4967402627608415,shippingservice-0:0.49632856561309935,checkoutservice-2:0.4917616796687078,emailservice2-0:0.4785950843953794,checkoutservice-0:0.4737131438290403,frontend2-0:0.4659802482157846,shippingservice2-0:0.4634387116585226,frontend-1:0.4528008873358902,paymentservice2-0:0.4473985575545803,recommendationservice2-0:0.4464521344244661,frontend-2:0.444257241345194,paymentservice-1:0.4381806372277657,recommendationservice-1:0.4329542809414897,adservice-2:0.4151409928459792,recommendationservice-2:0.38640400051262497,paymentservice-2:0.38120905592261073,paymentservice-0:0.3740464377386468,adservice-1:0.36478331857839214,checkoutservice2-0:0.35515770941506813,cartservice-0:0.3411600821318945,adservice2-0:0.33460391236558057,adservice-0:0.32381220379142794,cartservice2-0:0.3194333519975932,cartservice-2:0.31832456136624915,recommendationservice-0:0.30926847092805015,currencyservice-0:0.2889255660485714,cartservice-1:0.2881064629741637,currencyservice-2:0.2754608909741962,currencyservice2-0:0.27409980081611457,currencyservice-1:0.2615782325553996,node-5:0.007814948004209952,node-6:0.006987405962661554,node-3:0.00021132739691037978,node-4:9.103748321997712e-05,node-1:8.640098553749081e-05,node-2:7.6220014135057e-05
1652080322,service,frontend,Kubernetes Container Network Resource Packet Corruption,emailservice2-0:0.6515516969563552,emailservice-0:0.6378712330901608,shippingservice-1:0.6121745489105087,frontend-0:0.5967828259828464,paymentservice2-0:0.5890410386276602,emailservice-2:0.5576580873832578,adservice-2:0.5233928785814554,shippingservice2-0:0.5160870529560053,checkoutservice2-0:0.4972423035276547,checkoutservice-0:0.4966462793073157,frontend-2:0.49463868667876015,frontend-1:0.474596530001214,frontend2-0:0.47039685430942163,emailservice-1:0.4648160293396204,currencyservice2-0:0.4645740767384412,adservice-1:0.46434375002303735,adservice2-0:0.4489968405969036,paymentservice-2:0.44589105829407166,paymentservice-1:0.43089521872336595,recommendationservice-2:0.4254666809980105,adservice-0:0.42430438017258876,checkoutservice-2:0.42388278456726397,recommendationservice2-0:0.41306372967369737,recommendationservice-1:0.41052664583413173,shippingservice-0:0.40165916302030924,cartservice2-0:0.3991271731864157,paymentservice-0:0.3990538138418885,shippingservice-2:0.3882559648339969,cartservice-1:0.3811044528749208,checkoutservice-1:0.37752453722266655,recommendationservice-0:0.3582491347209067,productcatalogservice2-0:0.3420794348097819,productcatalogservice-1:0.34199926744399733,currencyservice-0:0.33961801659999274,productcatalogservice-0:0.33718430430856566,currencyservice-1:0.30842919447981043,productcatalogservice-2:0.30079497890099893,currencyservice-2:0.28657834544202726,cartservice-0:0.20526796745476358,cartservice-2:0.18037806471809137,node-6:0.16649009459932376,node-5:0.14791264610375343,node-3:0.07791485699344626,node-2:0.06965917917885646,node-4:0.06923223378166714,node-1:0.0305731044670506
1652083866,node,node-5,Node CPU Failure,node-5:0.6823317958948704,node-1:0.36141859085240996,node-2:0.2588749654046239,adservice-2:0.2518080367884416,shippingservice-2:0.22973100962725157,node-4:0.22293715956690094,adservice-0:0.21726793011192072,emailservice-1:0.21179199693405845,cartservice-2:0.20828565064869617,currencyservice-1:0.1912979030366382,node-3:0.18716207121209671,shippingservice-0:0.17917893579067243,recommendationservice-1:0.17860376553046062,currencyservice-2:0.1765278017962615,node-6:0.17615200086003177,paymentservice2-0:0.17605163859331596,currencyservice2-0:0.17459788466121393,frontend-0:0.17412777734750629,checkoutservice-0:0.1721141209648609,checkoutservice-1:0.1705429402396554,cartservice-1:0.16913363940356232,frontend-1:0.16817063840465998,productcatalogservice-0:0.16100962297006147,recommendationservice-2:0.16034586805411413,productcatalogservice-1:0.1601360594389363,shippingservice-1:0.15962339022436792,adservice-1:0.1577176929127339,emailservice-2:0.15590597263069397,cartservice2-0:0.15004368542466912,adservice2-0:0.1461669056745359,productcatalogservice-2:0.1459948885217123,emailservice-0:0.1406818393755791,emailservice2-0:0.13087184426643192,currencyservice-0:0.1293621124231981,paymentservice-0:0.123017340296048,checkoutservice-2:0.12204106272194049,recommendationservice-0:0.11654083394866466,cartservice-0:0.11314609550352794,frontend2-0:0.10659266934992402,checkoutservice2-0:0.10001068901658942,frontend-2:0.09672239563734036,shippingservice2-0:0.09660760436730202,paymentservice-1:0.08495956851541973,productcatalogservice2-0:0.07713467269280802,recommendationservice2-0:0.07376455018570476,paymentservice-2:0.06403013786160965
1652087378,node,node-3,Node Disk Write I/O Consumption,node-3:0.6441540905480178,node-4:0.34547924570539457,node-2:0.32088207821131515,node-1:0.2964878207143155,node-6:0.27865764767904466,node-5:0.24146377088372592,shippingservice-2:0.14617149756411457,adservice-0:0.11644888743475562,emailservice-1:0.11456088538422039,checkoutservice-2:0.0894640616467729,paymentservice-2:0.08268523415190214,recommendationservice-1:0.07783390087840505,frontend-1:0.07572635839419407,cartservice-1:0.07370001205226324,frontend-2:0.07102921662318963,cartservice-2:0.06557866214264255,frontend2-0:0.062177227784730255,paymentservice2-0:0.06203992925611112,adservice2-0:0.05856284048406884,productcatalogservice2-0:0.057560155461889674,currencyservice-2:0.056127433317046636,cartservice2-0:0.05118401992291909,currencyservice-1:0.05056189211982746,checkoutservice-1:0.0492358291820831,productcatalogservice-2:0.04785154042519096,checkoutservice-0:0.047210303553842425,adservice-1:0.046652506586644236,shippingservice-1:0.04656979201569664,currencyservice-0:0.04638324449307212,adservice-2:0.04569359041181411,productcatalogservice-0:0.04281843545812775,recommendationservice-2:0.041944804416977954,paymentservice-1:0.04059190346414015,paymentservice-0:0.038055046336472526,shippingservice-0:0.03762436670009716,recommendationservice-0:0.037342250844627015,currencyservice2-0:0.03237287681541443,shippingservice2-0:0.03001837905995797,checkoutservice2-0:0.030001709841690562,productcatalogservice-1:0.028171066718275285,cartservice-0:0.027112444319688553,emailservice2-0:0.026817133189751114,emailservice-2:0.025379693496813894,emailservice-0:0.024452793235646707,frontend-0:0.022393992311250676,recommendationservice2-0:0.013153901168690056
1652088630,pod,frontend-1,Kubernetes Container CPU Load,frontend-1:0.4470313708511951,frontend2-0:0.24948005950399213,adservice-2:0.24507791205056395,cartservice-0:0.24001207102303734,currencyservice2-0:0.21971952261600405,node-1:0.2169843139991814,productcatalogservice-0:0.21544890820622942,cartservice2-0:0.21089749749812955,node-2:0.2086562784888266,adservice2-0:0.2075931831624882,cartservice-1:0.20624108670787344,cartservice-2:0.20622665709904509,checkoutservice-2:0.20495654229572033,node-4:0.20222799549500703,adservice-1:0.199603480679533,productcatalogservice-1:0.1927002652338398,checkoutservice2-0:0.19100466186481588,currencyservice-0:0.19049429888568079,currencyservice-2:0.18880203055870484,paymentservice2-0:0.1883747754342554,productcatalogservice-2:0.1847733832555805,productcatalogservice2-0:0.18421563231467153,emailservice-0:0.17986897617633898,emailservice-1:0.17733318516001598,adservice-0:0.17071339766092997,shippingservice-0:0.16859689459163818,emailservice2-0:0.16131339978484951,checkoutservice-0:0.1590216884562046,currencyservice-1:0.1588972904591954,node-3:0.15132960194019296,recommendationservice-0:0.15122194667200717,frontend-0:0.1479155081375092,paymentservice-2:0.14017476729398967,emailservice-2:0.1393249769603303,checkoutservice-1:0.13919330007562228,node-5:0.13340382539103005,paymentservice-0:0.13024188137979043,shippingservice2-0:0.1299988969014427,recommendationservice-2:0.12853305197692647,recommendationservice-1:0.12293400423712673,recommendationservice2-0:0.11949548567756756,node-6:0.11615034987214812,shippingservice-2:0.11515234589731725,shippingservice-1:0.11172277532291779,paymentservice-1:0.109961542123608,frontend-2:0.10756308529686937
1652089514,pod,adservice-1,Kubernetes Container Read I/O Load,adservice-1:0.6003178690375699,productcatalogservice-0:0.5681255222825009,node-6:0.5617079039766294,productcatalogservice2-0:0.5439571350793114,productcatalogservice-2:0.5411122726740462,cartservice2-0:0.5355474905049731,adservice-2:0.4898727674917495,emailservice2-0:0.4679676906764872,recommendationservice-0:0.4551951183454341,productcatalogservice-1:0.42939373823460586,cartservice-0:0.42110706594565617,frontend-2:0.42095510113251217,frontend-1:0.41979392769192475,shippingservice-0:0.41558358970981746,shippingservice-2:0.4126641684786739,cartservice-1:0.3959524425478426,paymentservice2-0:0.39028477780399284,adservice-0:0.3873211643377527,checkoutservice-2:0.3860276204157734,adservice2-0:0.37922466402219007,checkoutservice2-0:0.37764219159940837,recommendationservice-1:0.3722818535747601,recommendationservice-2:0.37018923688739486,emailservice-2:0.3699748950010671,currencyservice-0:0.36854701812152824,currencyservice-1:0.3672486535261612,emailservice-1:0.33471097381930354,emailservice-0:0.33218357499763546,paymentservice-2:0.31460108669782305,currencyservice2-0:0.30667415009069504,shippingservice-1:0.2999591581753191,shippingservice2-0:0.29899865671988557,paymentservice-0:0.29876240991970665,checkoutservice-1:0.25975368784017494,cartservice-2:0.2589734256643103,currencyservice-2:0.2588317422469823,checkoutservice-0:0.2549161133925148,frontend-0:0.2520002004288447,recommendationservice2-0:0.2513543623372869,paymentservice-1:0.2424514912641552,frontend2-0:0.23513615158514092,node-1:0.11880635632095997,node-2:0.08254015320454793,node-4:0.06959444960685741,node-5:0.055146233581854026,node-3:0.01780874984769259
1652090619,pod,frontend-2,Kubernetes Container Network Resource Packet Corruption,frontend-2:0.3128045510396218,node-5:0.29669050100925226,node-6:0.24119393096918498,node-2:0.2318132370832314,node-3:0.21405563634783745,productcatalogservice-2:0.19972798402197367,node-1:0.18668119501533453,productcatalogservice-1:0.17910943712306096,node-4:0.16565233907946808,shippingservice-0:0.1419930877416991,productcatalogservice2-0:0.12913821867102562,shippingservice-1:0.12901701277393027,paymentservice2-0:0.12757070273487678,currencyservice2-0:0.11819002141063016,currencyservice-1:0.11814536925465292,paymentservice-0:0.11791388928765018,frontend-0:0.11434155598455244,frontend2-0:0.10869928922445261,productcatalogservice-0:0.10693763087961922,cartservice-2:0.10622870540242844,emailservice-0:0.10145874934519532,frontend-1:0.09523397196348227,adservice-0:0.09401310372851727,shippingservice2-0:0.0931297779563431,adservice2-0:0.09175242944937435,recommendationservice-0:0.09143846853213056,paymentservice-1:0.08886419100253214,recommendationservice2-0:0.08746888888708095,recommendationservice-1:0.0865652396615858,currencyservice-0:0.08551600446211233,cartservice-1:0.08516215157825267,checkoutservice2-0:0.08446816451010536,emailservice-1:0.08376125910206862,paymentservice-2:0.08315754304722753,cartservice2-0:0.08147404198534099,recommendationservice-2:0.08021857647156237,currencyservice-2:0.07989921651159526,adservice-1:0.07838575884307108,checkoutservice-2:0.07764584956468887,emailservice-2:0.07094721472303296,emailservice2-0:0.06776643918878786,shippingservice-2:0.06672961324934357,cartservice-0:0.064999513599512,checkoutservice-1:0.05723466543414018,adservice-2:0.054560982487894844,checkoutservice-0:0.04824740701240862
1652092703,pod,productcatalogservice-0,Kubernetes Container Network Packet Loss,frontend-1:0.6486223702394965,frontend-0:0.6438904079358818,productcatalogservice-0:0.5251904260811112,recommendationservice2-0:0.5086619366487186,emailservice-1:0.502723406450548,emailservice-0:0.45832495816929236,productcatalogservice-2:0.40803138182457627,recommendationservice-2:0.40006276770880844,checkoutservice-1:0.3667166222769253,frontend2-0:0.360099394589881,paymentservice-0:0.3592205855452077,recommendationservice-0:0.3480527121600792,shippingservice-0:0.34611142796555533,shippingservice-1:0.3440887648531106,checkoutservice-0:0.34355632819557114,frontend-2:0.33888277289429586,checkoutservice-2:0.3381408992329713,productcatalogservice-1:0.3324675161570589,shippingservice-2:0.30896336206208536,recommendationservice-1:0.3002806116902795,paymentservice2-0:0.28421496439289246,paymentservice-2:0.279755517930627,paymentservice-1:0.27887169428631836,adservice-2:0.26550398288702604,cartservice-1:0.24894278452914528,cartservice-0:0.23876888923249914,adservice-1:0.22525132723841876,currencyservice-1:0.20079027154495518,currencyservice-0:0.20074269200675152,currencyservice-2:0.20050130597029417,adservice-0:0.19950908132164824,adservice2-0:0.19286942720426067,emailservice-2:0.18417658788351335,cartservice-2:0.18187494678711968,productcatalogservice2-0:0.17175949656423017,currencyservice2-0:0.14730105132114882,shippingservice2-0:0.11588337272511401,cartservice2-0:0.09973470243374517,emailservice2-0:0.09425143249578843,checkoutservice2-0:0.08327732875015287,node-6:0.010926433149033405,node-5:0.006263271164146023,node-3:0.00025406976530956653,node-4:8.173939871644121e-05,node-1:4.6653351081472917e-05,node-2:4.2651487991985405e-05
1652093544,pod,paymentservice-2,Kubernetes Container Process Termination,checkoutservice-2:0.37776280844390936,paymentservice-2:0.3382796323591859,currencyservice2-0:0.29739381042673724,productcatalogservice2-0:0.28064566433768073,productcatalogservice-0:0.2789123340340807,productcatalogservice-1:0.27885558240974656,frontend2-0:0.2779171289582209,cartservice-1:0.2680371197106829,emailservice-0:0.2674027449931411,checkoutservice2-0:0.2637196075776105,recommendationservice-0:0.2618496041435988,recommendationservice-2:0.2610990741138714,emailservice-2:0.25957949412662484,checkoutservice-1:0.24849768575836254,currencyservice-2:0.2409077398355186,adservice-0:0.23980397685394972,cartservice2-0:0.2307839890241581,adservice-2:0.2172403779340538,adservice2-0:0.21364121883465004,shippingservice-2:0.2122980777684392,frontend-0:0.21146561710510892,paymentservice-0:0.20172878167194533,emailservice-1:0.19585179858736393,cartservice-0:0.19342427162610742,cartservice-2:0.17977251413455397,checkoutservice-0:0.1797328664097874,currencyservice-0:0.17902455167186984,recommendationservice-1:0.1761868842838424,paymentservice-1:0.17394187343647513,currencyservice-1:0.16888448039839857,recommendationservice2-0:0.1634808580960004,adservice-1:0.1605611138904911,productcatalogservice-2:0.14898412455038296,shippingservice-1:0.14867485814004305,emailservice2-0:0.14474855464619693,shippingservice-0:0.14460322443235968,frontend-1:0.14443571239123634,paymentservice2-0:0.135028645009426,shippingservice2-0:0.1312088788840117,node-5:0.10139342045871924,node-2:0.09975424157357972,node-3:0.096806302835181,node-6:0.09479668434499977,node-4:0.08731900590026614,node-1:0.08048611060063203,frontend-2:0.0759091683075634
1652097055,pod,emailservice-2,Kubernetes Container Network Packet Loss,emailservice-2:0.3409335339431265,productcatalogservice2-0:0.2813277623004328,paymentservice2-0:0.2698237083757729,cartservice-0:0.2686395777868736,node-5:0.2618298368689841,cartservice-2:0.2552267758294355,adservice-2:0.248234025302607,paymentservice-0:0.24149186151125765,paymentservice-1:0.23629003221082737,currencyservice2-0:0.23081357531906635,node-4:0.22515104171236536,node-3:0.2251094879008616,node-2:0.2248119148522484,checkoutservice-0:0.2241402342210356,currencyservice-1:0.22316832001751782,productcatalogservice-2:0.2154284049577796,checkoutservice2-0:0.2039890022959977,adservice-1:0.20262031662249813,adservice2-0:0.195549972296278,recommendationservice-0:0.18293426310184524,shippingservice2-0:0.17991409605879802,recommendationservice2-0:0.17923111625368335,shippingservice-2:0.1746101762163624,node-1:0.16561930471832903,shippingservice-1:0.16459548507741964,frontend2-0:0.16100307291298285,adservice-0:0.158729514135345,productcatalogservice-1:0.15388764192436558,checkoutservice-1:0.15372364144853698,checkoutservice-2:0.14591362528766008,currencyservice-2:0.1440526293167243,recommendationservice-1:0.14373783691450642,cartservice-1:0.13708034247971032,productcatalogservice-0:0.1301803227734857,paymentservice-2:0.12777578819341154,frontend-2:0.11901245633166944,shippingservice-0:0.11891661820309612,recommendationservice-2:0.11750024938571219,currencyservice-0:0.11519378733314685,emailservice-0:0.11240385002442117,cartservice2-0:0.10818523504360085,node-6:0.09189304809990757,emailservice-1:0.09097983219095213,frontend-0:0.0897725706904331,frontend-1:0.08336109482907834,emailservice2-0:0.06738111648320405
1652099503,service,emailservice,Kubernetes Container Write I/O Load,emailservice-1:0.7388101348936914,emailservice-2:0.7097872984318675,emailservice-0:0.682242255161377,emailservice2-0:0.6257825078341485,adservice2-0:0.5301800900216725,currencyservice2-0:0.500444528235101,adservice-2:0.49862156630699134,adservice-0:0.4839114364739261,recommendationservice2-0:0.48211626890467657,recommendationservice-2:0.4629796213675272,paymentservice-2:0.4606537733915,frontend-2:0.45681334759253883,checkoutservice-0:0.4399805070619924,checkoutservice-2:0.4328108357698311,shippingservice-0:0.43044064303204577,checkoutservice2-0:0.4273061476433575,cartservice-2:0.41912485015853446,cartservice-1:0.4113599782151396,recommendationservice-1:0.39678312573272995,checkoutservice-1:0.38997631418302586,currencyservice-2:0.3813541678753989,adservice-1:0.38036878164090865,shippingservice-2:0.3798317318205177,productcatalogservice-0:0.3720806880896836,cartservice-0:0.3671766388036209,productcatalogservice2-0:0.3642503642195682,currencyservice-1:0.3631923479032049,frontend2-0:0.3557457995610733,recommendationservice-0:0.3460715776130027,productcatalogservice-1:0.3428682407003669,currencyservice-0:0.3384889441935119,shippingservice2-0:0.335283793427555,frontend-1:0.32676069498903587,frontend-0:0.32607388660801356,paymentservice2-0:0.32499208936619334,paymentservice-1:0.31985812887155246,productcatalogservice-2:0.31801043635744125,shippingservice-1:0.3135025234093708,paymentservice-0:0.24691393918525503,cartservice2-0:0.2202222433513279,node-6:0.16106236102194585,node-2:0.08990018134765144,node-5:0.0897086951695128,node-1:0.06730570405002345,node-3:0.05459649082885878,node-4:0.05294151880709669
1652101150,node,node-4,Node CPU Failure,shippingservice-1:0.4607487768913607,shippingservice-2:0.45380061134492733,currencyservice-1:0.3432760407666157,productcatalogservice2-0:0.33506220111398793,currencyservice2-0:0.32448134007995094,adservice-0:0.30168765404136133,adservice2-0:0.2997652679005258,adservice-1:0.2986499973366639,frontend2-0:0.2884266983343718,productcatalogservice-1:0.28292524111267475,cartservice-1:0.2799472489250367,adservice-2:0.27476924615460313,node-4:0.2701429814825708,currencyservice-0:0.26286516819192074,paymentservice-2:0.25804404401160097,productcatalogservice-0:0.2573380692403614,recommendationservice-2:0.2550748364176724,checkoutservice-2:0.25337982260332087,checkoutservice-1:0.25057304104201833,paymentservice-1:0.24777954114776843,shippingservice-0:0.24142933548776194,frontend-0:0.24068347565484663,frontend-1:0.23875734561155593,productcatalogservice-2:0.23132148938475194,emailservice-2:0.22801299329325633,recommendationservice-1:0.22684203423018312,currencyservice-2:0.22560282358449354,recommendationservice2-0:0.22318668144365195,paymentservice-0:0.22259142788295058,checkoutservice2-0:0.21880555284829098,node-2:0.2146328478226671,shippingservice2-0:0.21403254356642964,emailservice-1:0.2132561383221985,cartservice2-0:0.2117267884320894,cartservice-0:0.20646409440117275,recommendationservice-0:0.1989795508103376,checkoutservice-0:0.19707052330964236,cartservice-2:0.19337363921437623,emailservice-0:0.18228677226696724,frontend-2:0.1819926268939633,paymentservice2-0:0.1802261541205568,node-3:0.162419429802118,node-5:0.16045601040393268,emailservice2-0:0.15409658938575962,node-6:0.12957380024645354,node-1:0.12400661855641483
